customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
16287,169,1,142.5,2,2,1,221,Others
16292,121,1,302.25,2,2,2,222,Others
16293,21,10,2248.99,4,5,5,455,At Risk
16295,9,4,1328.55,5,4,4,544,At Risk
16297,268,1,301.9,1,2,2,122,Others
16298,22,3,598.2,4,4,3,443,At Risk
16302,126,1,233.22,2,2,1,221,Others
16303,25,3,5360.63,4,4,5,445,At Risk
16305,138,1,361.22,2,2,2,222,Others
16306,213,6,632.27,1,5,3,153,Loyal Customers
16308,37,4,2560,3,4,5,345,At Risk
16309,105,2,706.57,2,3,3,233,At Risk
16311,17,2,616.26,4,3,3,433,At Risk
16313,2,2,274.15,5,3,2,532,At Risk
16315,330,1,226.37,1,2,1,121,Others
16316,63,8,2938.91,3,5,5,355,At Risk
16317,119,3,1341.65,2,4,4,244,At Risk
16318,34,1,328.15,3,2,2,322,Others
16319,217,1,404.4,1,2,2,122,Others
16320,171,2,1038.46,2,3,4,234,At Risk
16321,71,5,373.65,3,4,2,342,At Risk
16322,0,2,326.75,5,3,2,532,At Risk
16323,195,1,207.5,1,2,1,121,Others
16324,127,3,408.59,2,4,2,242,At Risk
16325,46,3,594.24,3,4,3,343,At Risk
16326,5,14,3039.22,5,5,5,555,At Risk
16327,13,6,3820.27,4,5,5,455,At Risk
16330,17,3,251.91,4,4,2,442,At Risk
16332,27,7,1582.8,4,5,4,454,At Risk
16333,7,22,26626.8,5,5,5,555,At Risk
16337,36,1,151.05,3,2,1,321,Others
16338,156,1,214.8,2,2,1,221,Others
16339,283,1,94.05,1,2,1,121,Others
16340,106,1,534.31,2,2,3,223,Others
16341,24,4,1971.87,4,4,4,444,At Risk
16342,74,4,322.41,2,4,2,242,At Risk
16343,15,2,328.58,4,3,2,432,At Risk
16344,157,1,101.1,2,2,1,221,Others
16345,43,1,565.46,3,2,3,323,Others
16347,10,2,847.45,5,3,3,533,At Risk
16348,31,7,1415.65,4,5,4,454,At Risk
16349,290,1,53.5,1,2,1,121,Others
16350,20,4,1116.47,4,4,4,444,At Risk
16351,332,1,153.9,1,2,1,121,Others
16352,17,2,494.44,4,3,3,433,At Risk
16353,3,23,6675.71,5,5,5,555,At Risk
16354,62,2,395.8,3,3,2,332,At Risk
16356,197,3,211.77,1,4,1,141,Loyal Customers
16357,32,3,658.88,4,4,3,443,At Risk
16358,0,4,2027.5,5,4,4,544,At Risk
16359,6,9,1750.92,5,5,4,554,At Risk
16360,4,6,3450.41,5,5,5,555,At Risk
16361,9,4,891.21,5,4,3,543,At Risk
16362,31,5,709.99,4,4,3,443,At Risk
16363,52,1,109.36,3,2,1,321,Others
16364,11,2,705.79,5,3,3,533,At Risk
16365,17,9,1540.42,4,5,4,454,At Risk
16366,18,1,327.3,4,2,2,422,Others
16367,36,2,800.67,3,3,3,333,At Risk
16368,1,2,479.91,5,3,2,532,At Risk
16369,17,3,1545.41,4,4,4,444,At Risk
16370,81,4,1301.91,2,4,4,244,At Risk
16372,32,2,355.73,4,3,2,432,At Risk
16374,65,2,466.73,3,3,2,332,At Risk
16376,8,2,974.96,5,3,4,534,At Risk
16377,266,1,676.2,1,2,3,123,Others
16378,246,3,362.95,1,4,2,142,Loyal Customers
16379,3,4,2157.4,5,4,5,545,At Risk
16380,60,1,1743.15,3,2,4,324,Others
16383,74,2,643.76,2,3,3,233,At Risk
16384,89,2,584.5,2,3,3,233,At Risk
16385,59,3,554.86,3,4,3,343,At Risk
16386,28,2,302.57,4,3,2,432,At Risk
16387,322,1,94.36,1,2,1,121,Others
16389,52,4,1382.07,3,4,4,344,At Risk
16392,269,1,217.89,1,2,1,121,Others
16393,1,13,3040.96,5,5,5,555,At Risk
16394,56,5,1555.34,3,4,4,344,At Risk
16395,60,5,1482.06,3,4,4,344,At Risk
16398,153,2,1705.8,2,3,4,234,At Risk
16399,18,2,408.02,4,3,2,432,At Risk
16400,94,1,303.93,2,2,2,222,Others
16401,0,12,4098.32,5,5,5,555,At Risk
16402,264,2,293.45,1,3,2,132,Loyal Customers
16403,311,1,177.5,1,2,1,121,Others
16404,69,1,443.05,3,2,2,322,Others
16405,301,2,167.25,1,3,1,131,Loyal Customers
16406,18,1,154.35,4,2,1,421,Others
16407,12,10,2079.68,5,5,5,555,At Risk
16409,35,5,2022.98,3,4,4,344,At Risk
16411,18,2,211.7,4,3,1,431,At Risk
16412,53,1,135.99,3,2,1,321,Others
16413,56,1,262.2,3,2,2,322,Others
16414,21,2,126.25,4,3,1,431,At Risk
16415,43,1,200.27,3,2,1,321,Others
16416,26,3,1051.4,4,4,4,444,At Risk
16418,44,3,631.12,3,4,3,343,At Risk
16419,112,6,958.71,2,5,4,254,At Risk
16422,16,51,34684.4,4,5,5,455,At Risk
16423,24,1,346.12,4,2,2,422,Others
16424,190,1,133.56,1,2,1,121,Others
16425,301,1,302.7,1,2,2,122,Others
16426,1,10,1863.76,5,5,4,554,At Risk
16427,262,2,241.06,1,3,1,131,Loyal Customers
16429,105,1,284.55,2,2,2,222,Others
16430,56,1,300.85,3,2,2,322,Others
16431,212,3,623.28,1,4,3,143,Loyal Customers
16432,63,1,287.4,3,2,2,322,Others
16433,27,1,184.26,4,2,1,421,Others
16434,28,7,1511.8,4,5,4,454,At Risk
16438,5,5,798.35,5,4,3,543,At Risk
16440,7,5,3640.67,5,4,5,545,At Risk
16441,66,2,381.2,3,3,2,332,At Risk
16442,1,3,609.3,5,4,3,543,At Risk
16444,45,4,654.67,3,4,3,343,At Risk
16445,33,1,230.51,3,2,1,321,Others
16446,0,2,168472.5,5,3,5,535,At Risk
16447,135,1,255.91,2,2,2,222,Others
16448,197,1,182.99,1,2,1,121,Others
16449,197,2,707.69,1,3,3,133,Loyal Customers
16450,149,1,311.92,2,2,2,222,Others
16451,87,1,266.97,2,2,2,222,Others
16454,44,2,6.9,3,3,1,331,At Risk
16455,63,7,1841.18,3,5,4,354,At Risk
16456,98,5,2158.18,2,4,5,245,At Risk
16457,217,1,208.36,1,2,1,121,Others
16458,2,18,3482.74,5,5,5,555,At Risk
16460,27,3,811.23,4,4,3,443,At Risk
16461,177,1,142.92,2,2,1,221,Others
16462,73,3,136,2,4,1,241,At Risk
16463,20,4,1422.4,4,4,4,444,At Risk
16464,19,3,1298.66,4,4,4,444,At Risk
16466,33,7,1595.96,3,5,4,354,At Risk
16468,73,1,74.9,2,2,1,221,Others
16469,23,4,625.42,4,4,3,443,At Risk
16470,51,4,752.77,3,4,3,343,At Risk
16471,274,1,223.95,1,2,1,121,Others
16473,164,3,316.11,2,4,2,242,At Risk
16474,6,7,1810.65,5,5,4,554,At Risk
16475,87,4,544.3,2,4,3,243,At Risk
16477,63,7,2494.46,3,5,5,355,At Risk
16478,24,3,331,4,4,2,442,At Risk
16479,9,2,300.83,5,3,2,532,At Risk
16480,75,1,769.29,2,2,3,223,Others
16482,15,1,220.62,4,2,1,421,Others
16483,191,1,139.35,1,2,1,121,Others
16484,173,2,404.3,2,3,2,232,At Risk
16485,76,1,363.65,2,2,2,222,Others
16488,32,3,498.8,4,4,3,443,At Risk
16491,46,1,731.5,3,2,3,323,Others
16493,79,4,1351.63,2,4,4,244,At Risk
16494,296,1,826.53,1,2,3,123,Others
16495,2,3,648.26,5,4,3,543,At Risk
16496,8,3,1599.52,5,4,4,544,At Risk
16497,49,6,2965.69,3,5,5,355,At Risk
16498,160,2,100.97,2,3,1,231,At Risk
16499,359,2,365.45,1,3,2,132,Loyal Customers
16500,4,6,400.86,5,5,2,552,At Risk
16503,106,4,1431.93,2,4,4,244,At Risk
16504,24,1,465.88,4,2,2,422,Others
16505,31,1,777.6,4,2,3,423,Others
16506,19,2,90.3,4,3,1,431,At Risk
16509,296,1,363.7,1,2,2,122,Others
16510,371,1,248.1,1,2,1,121,Others
16511,21,3,918.33,4,4,3,443,At Risk
16513,4,4,874.59,5,4,3,543,At Risk
16515,51,5,1624.14,3,4,4,344,At Risk
16516,29,1,101.7,4,2,1,421,Others
16517,276,1,162.7,1,2,1,121,Others
16518,60,2,484.32,3,3,2,332,At Risk
16519,24,2,215.08,4,3,1,431,At Risk
16520,185,3,1046.57,1,4,4,144,Loyal Customers
16523,1,21,9418.47,5,5,5,555,At Risk
16525,1,26,13027.45,5,5,5,555,At Risk
16526,171,1,290.36,2,2,2,222,Others
16527,80,1,228.06,2,2,1,221,Others
16528,3,1,244.41,5,2,1,521,Others
16529,189,1,455.25,1,2,2,122,Others
16531,21,7,1244.59,4,5,4,454,At Risk
16532,17,3,6748.8,4,4,5,445,At Risk
16533,18,3,1082.81,4,4,4,444,At Risk
16535,4,1,593.75,5,2,3,523,Others
16536,109,1,548.12,2,2,3,223,Others
16539,2,4,1388.81,5,4,4,544,At Risk
16542,53,1,119.62,3,2,1,321,Others
16545,164,1,339.3,2,2,2,222,Others
16546,290,2,787.15,1,3,3,133,Loyal Customers
16549,9,10,4034.9,5,5,5,555,At Risk
16550,108,5,2298.97,2,4,5,245,At Risk
16551,95,3,922.12,2,4,3,243,At Risk
16552,242,2,379.73,1,3,2,132,Loyal Customers
16553,162,12,5719.82,2,5,5,255,At Risk
16554,41,3,837.1,3,4,3,343,At Risk
16555,34,2,285.89,3,3,2,332,At Risk
16556,66,7,3313.79,3,5,5,355,At Risk
16557,23,2,281.85,4,3,2,432,At Risk
16558,0,20,8338.49,5,5,5,555,At Risk
16560,26,2,841.41,4,3,3,433,At Risk
16561,5,2,511.12,5,3,3,533,At Risk
16563,53,1,1077.74,3,2,4,324,Others
16565,363,1,173.7,1,2,1,121,Others
16566,14,5,614.66,4,4,3,443,At Risk
16567,193,2,865.6,1,3,3,133,Loyal Customers
16569,2,1,124.2,5,2,1,521,Others
16570,14,10,3738.4,4,5,5,455,At Risk
16571,26,3,1421.69,4,4,4,444,At Risk
16572,126,3,1009.6,2,4,4,244,At Risk
16573,84,2,663.61,2,3,3,233,At Risk
16574,70,1,451.44,3,2,2,322,Others
16581,182,1,105.84,1,2,1,121,Others
16582,112,1,313.62,2,2,2,222,Others
16583,373,1,233.45,1,2,1,121,Others
16584,79,2,936.08,2,3,4,234,At Risk
16586,248,1,463.95,1,2,2,122,Others
16587,231,1,225.15,1,2,1,121,Others
16589,70,3,459.24,3,4,2,342,At Risk
16591,68,1,213.5,3,2,1,321,Others
16592,3,16,4113.68,5,5,5,555,At Risk
16593,50,3,330.03,3,4,2,342,At Risk
16594,74,1,181.09,2,2,1,221,Others
16595,60,1,360.16,3,2,2,322,Others
16596,15,2,250.15,4,3,2,432,At Risk
16597,3,1,90.04,5,2,1,521,Others
16598,285,1,145.05,1,2,1,121,Others
16600,3,6,813.52,5,5,3,553,At Risk
16601,40,1,242.7,3,2,1,321,Others
16602,35,1,528.08,3,2,3,323,Others
16603,74,2,482.47,2,3,2,232,At Risk
16607,17,14,3347.71,4,5,5,455,At Risk
16609,14,7,5493.46,4,5,5,455,At Risk
16610,218,1,75.66,1,2,1,121,Others
16611,185,1,129.49,1,2,1,121,Others
16612,32,4,1187.66,4,4,4,444,At Risk
16613,69,1,618.59,3,2,3,323,Others
16614,182,1,506.19,1,2,3,123,Others
16616,14,2,500.42,4,3,3,433,At Risk
16617,235,1,151.85,1,2,1,121,Others
16618,30,5,2647.59,4,4,5,445,At Risk
16619,263,1,226.21,1,2,1,121,Others
16620,3,2,178.96,5,3,1,531,At Risk
16621,51,4,813.48,3,4,3,343,At Risk
16623,245,1,129.45,1,2,1,121,Others
16624,80,2,810.57,2,3,3,233,At Risk
16625,274,1,333.08,1,2,2,122,Others
16626,0,17,4413.1,5,5,5,555,At Risk
16627,78,1,322.8,2,2,2,222,Others
16628,29,5,2188.05,4,4,5,445,At Risk
16629,73,2,408.63,2,3,2,232,At Risk
16633,16,6,2883.1,4,5,5,455,At Risk
16634,222,2,217.9,1,3,1,131,Loyal Customers
16637,31,4,1154.47,4,4,4,444,At Risk
16638,22,10,1680.72,4,5,4,454,At Risk
16639,30,3,1257.51,4,4,4,444,At Risk
16641,105,1,231.1,2,2,1,221,Others
16642,4,2,688.33,5,3,3,533,At Risk
16643,245,1,487.51,1,2,3,123,Others
16644,177,2,833.78,2,3,3,233,At Risk
16647,169,2,214.06,2,3,1,231,At Risk
16648,42,1,290.66,3,2,2,322,Others
16650,71,1,518.42,3,2,3,323,Others
16652,58,7,6773.97,3,5,5,355,At Risk
16653,15,2,1212.66,4,3,4,434,At Risk
16654,140,4,601.27,2,4,3,243,At Risk
16655,17,6,3789.52,4,5,5,455,At Risk
16656,21,15,8625.8,4,5,5,455,At Risk
16657,9,4,874.43,5,4,3,543,At Risk
16658,367,1,123.24,1,2,1,121,Others
16659,188,1,39.12,1,2,1,121,Others
16660,15,4,1267.65,4,4,4,444,At Risk
16665,361,1,135.4,1,2,1,121,Others
16666,18,1,118.98,4,2,1,421,Others
16667,67,2,567.18,3,3,3,333,At Risk
16668,14,6,306.72,4,5,2,452,At Risk
16669,23,3,1348.88,4,4,4,444,At Risk
16670,16,11,4095.9,4,5,5,455,At Risk
16671,27,3,1692.27,4,4,4,444,At Risk
16672,1,20,8134.94,5,5,5,555,At Risk
16674,54,2,304.24,3,3,2,332,At Risk
16676,33,4,1592.12,3,4,4,344,At Risk
16678,2,12,3109.99,5,5,5,555,At Risk
16679,365,1,129.75,1,2,1,121,Others
16680,42,1,183.7,3,2,1,321,Others
16681,72,6,1770.34,2,5,4,254,At Risk
16682,4,5,1028,5,4,4,544,At Risk
16684,3,28,66653.56,5,5,5,555,At Risk
16685,60,2,324.24,3,3,2,332,At Risk
16686,46,7,2959.88,3,5,5,355,At Risk
16688,0,4,1260.86,5,4,4,544,At Risk
16689,75,2,422.6,2,3,2,232,At Risk
16690,71,2,225.58,3,3,1,331,At Risk
16692,255,2,1276,1,3,4,134,Loyal Customers
16693,68,2,477.86,3,3,2,332,At Risk
16696,134,4,657.9,2,4,3,243,At Risk
16697,240,1,112.75,1,2,1,121,Others
16698,226,2,1998,1,3,4,134,Loyal Customers
16700,8,13,5076.55,5,5,5,555,At Risk
16701,8,13,5398.3,5,5,5,555,At Risk
16705,0,20,14034.99,5,5,5,555,At Risk
16706,36,3,531.35,3,4,3,343,At Risk
16708,45,1,656.63,3,2,3,323,Others
16709,84,5,3029.87,2,4,5,245,At Risk
16710,18,10,2467.99,4,5,5,455,At Risk
16711,2,5,1651.03,5,4,4,544,At Risk
16712,8,11,3611.31,5,5,5,555,At Risk
16713,18,15,6910.78,4,5,5,455,At Risk
16714,218,3,1129.06,1,4,4,144,Loyal Customers
16715,77,1,301.72,2,2,2,222,Others
16716,266,2,901.2,1,3,3,133,Loyal Customers
16717,23,6,3843.08,4,5,5,455,At Risk
16718,368,1,606.05,1,2,3,123,Others
16719,14,7,1770.22,4,5,4,454,At Risk
16720,25,1,152.95,4,2,1,421,Others
16721,261,1,292.47,1,2,2,122,Others
16722,16,13,4730.81,4,5,5,455,At Risk
16723,90,2,576.4,2,3,3,233,At Risk
16725,301,7,758.27,1,5,3,153,Loyal Customers
16726,25,5,1358.74,4,4,4,444,At Risk
16727,363,1,256.32,1,2,2,122,Others
16728,45,4,1048.28,3,4,4,344,At Risk
16729,37,21,7205.33,3,5,5,355,At Risk
16730,51,3,743.11,3,4,3,343,At Risk
16732,31,1,603.75,4,2,3,423,Others
16734,51,3,646.76,3,4,3,343,At Risk
16735,78,5,2247.41,2,4,5,245,At Risk
16737,52,1,417.6,3,2,2,322,Others
16738,297,1,3.75,1,2,1,121,Others
16739,176,1,323,2,2,2,222,Others
16742,46,1,464.9,3,2,2,322,Others
16743,28,7,2213.13,4,5,5,455,At Risk
16744,10,7,1291.91,5,5,4,554,At Risk
16745,86,17,7180.7,2,5,5,255,At Risk
16746,4,18,6680.11,5,5,5,555,At Risk
16747,37,2,836.06,3,3,3,333,At Risk
16748,17,5,1515.9,4,4,4,444,At Risk
16750,44,5,623.93,3,4,3,343,At Risk
16751,30,1,1764.72,4,2,4,424,Others
16752,372,1,207.5,1,2,1,121,Others
16753,57,1,223.92,3,2,1,321,Others
16754,371,1,2002.4,1,2,4,124,Others
16755,113,3,1475.43,2,4,4,244,At Risk
16756,214,1,239.4,1,2,1,121,Others
16757,318,1,106.83,1,2,1,121,Others
16758,64,1,369.34,3,2,2,322,Others
16759,7,3,789.79,5,4,3,543,At Risk
16761,96,1,316.62,2,2,2,222,Others
16762,19,3,1207.24,4,4,4,444,At Risk
16763,198,1,611.85,1,2,3,123,Others
16764,3,13,2790.95,5,5,5,555,At Risk
16765,293,1,34,1,2,1,121,Others
16766,272,2,1145.6,1,3,4,134,Loyal Customers
16767,30,11,5575.56,4,5,5,455,At Risk
16768,47,3,478.09,3,4,2,342,At Risk
16769,259,1,361.54,1,2,2,122,Others
16770,57,5,757.1,3,4,3,343,At Risk
16771,32,5,2242.61,4,4,5,445,At Risk
16773,56,1,171.59,3,2,1,321,Others
16774,67,4,661.52,3,4,3,343,At Risk
16775,9,11,1691.51,5,5,4,554,At Risk
16776,59,1,371.54,3,2,2,322,Others
16777,79,2,222.62,2,3,1,231,At Risk
16778,73,2,245.94,2,3,1,231,At Risk
16779,1,22,10611.72,5,5,5,555,At Risk
16780,99,2,422.24,2,3,2,232,At Risk
16781,371,1,311.25,1,2,2,122,Others
16782,9,13,2267.95,5,5,5,555,At Risk
16784,19,1,107.6,4,2,1,421,Others
16788,122,2,594.39,2,3,3,233,At Risk
16789,7,1,80.8,5,2,1,521,Others
16790,3,6,1545.62,5,5,4,554,At Risk
16791,28,7,1705.78,4,5,4,454,At Risk
16792,281,2,110.38,1,3,1,131,Loyal Customers
16793,56,1,243.84,3,2,1,321,Others
16794,0,10,1196.5,5,5,4,554,At Risk
16795,364,1,414.88,1,2,2,122,Others
16796,88,1,305.62,2,2,2,222,Others
16800,10,1,1162.65,5,2,4,524,Others
16801,162,4,1594.23,2,4,4,244,At Risk
16803,64,1,332.3,3,2,2,322,Others
16804,22,3,536.99,4,4,3,443,At Risk
16805,173,2,460.59,2,3,2,232,At Risk
16806,102,4,762.16,2,4,3,243,At Risk
16807,142,3,1121.59,2,4,4,244,At Risk
16808,98,2,288.42,2,3,2,232,At Risk
16809,22,5,914.69,4,4,3,443,At Risk
16810,191,1,309.54,1,2,2,122,Others
16811,4,2,547.07,5,3,3,533,At Risk
16812,360,1,479.35,1,2,2,122,Others
16813,7,10,1652.18,5,5,4,554,At Risk
16814,13,21,6416.7,4,5,5,455,At Risk
16816,102,4,417.06,2,4,2,242,At Risk
16817,2,9,1604.75,5,5,4,554,At Risk
16818,10,11,3349.57,5,5,5,555,At Risk
16820,95,1,497.61,2,2,3,223,Others
16823,226,1,358.38,1,2,2,122,Others
16824,15,2,460.64,4,3,2,432,At Risk
16825,38,2,775.18,3,3,3,333,At Risk
16826,50,1,341.7,3,2,2,322,Others
16828,92,2,128.5,2,3,1,231,At Risk
16829,156,1,197.22,2,2,1,221,Others
16830,38,1,325.91,3,2,2,322,Others
16832,183,3,199.15,1,4,1,141,Loyal Customers
16833,0,4,1106.53,5,4,4,544,At Risk
16834,227,1,413.46,1,2,2,122,Others
16835,127,2,180.85,2,3,1,231,At Risk
16836,39,2,251.87,3,3,2,332,At Risk
16837,30,11,3170.98,4,5,5,455,At Risk
16838,196,2,588.85,1,3,3,133,Loyal Customers
16839,8,34,16594.35,5,5,5,555,At Risk
16841,36,6,1869.82,3,5,4,354,At Risk
16842,100,3,1264.19,2,4,4,244,At Risk
16843,42,16,10196.57,3,5,5,355,At Risk
16846,49,1,214.32,3,2,1,321,Others
16847,42,1,193.44,3,2,1,321,Others
16848,52,1,281.42,3,2,2,322,Others
16849,186,1,124.57,1,2,1,121,Others
16850,333,1,332.41,1,2,2,122,Others
16851,3,3,342.45,5,4,2,542,At Risk
16852,9,2,144.91,5,3,1,531,At Risk
16855,23,2,328.4,4,3,2,432,At Risk
16856,14,1,35.4,4,2,1,421,Others
16858,368,1,375.69,1,2,2,122,Others
16859,144,2,747.81,2,3,3,233,At Risk
16861,59,2,173.76,3,3,1,331,At Risk
16863,30,2,502.8,4,3,3,433,At Risk
16866,140,3,207.74,2,4,1,241,At Risk
16869,22,4,817.12,4,4,3,443,At Risk
16871,21,6,2812.34,4,5,5,455,At Risk
16872,76,3,680.02,2,4,3,243,At Risk
16873,4,6,7123.62,5,5,5,555,At Risk
16875,66,5,2095.53,3,4,5,345,At Risk
16877,11,6,846.62,5,5,3,553,At Risk
16878,83,1,13.3,2,2,1,221,Others
16880,30,7,1491.43,4,5,4,454,At Risk
16881,66,1,432,3,2,2,322,Others
16882,66,3,705.12,3,4,3,343,At Risk
16883,186,2,272.48,1,3,2,132,Loyal Customers
16884,37,2,429.84,3,3,2,332,At Risk
16885,14,3,450.41,4,4,2,442,At Risk
16887,34,1,192.33,3,2,1,321,Others
16889,194,3,1578.67,1,4,4,144,Loyal Customers
16891,1,5,742.43,5,4,3,543,At Risk
16892,0,5,518.19,5,4,3,543,At Risk
16893,366,1,145.93,1,2,1,121,Others
16895,64,1,202.27,3,2,1,321,Others
16897,298,2,289.78,1,3,2,132,Loyal Customers
16898,25,3,501.03,4,4,3,443,At Risk
16899,7,6,1271.06,5,5,4,554,At Risk
16900,16,3,887.11,4,4,3,443,At Risk
16902,115,1,1706.88,2,2,4,224,Others
16903,28,1,363.2,4,2,2,422,Others
16904,3,16,3653.75,5,5,5,555,At Risk
16905,4,7,3037.6,5,5,5,555,At Risk
16906,81,4,559.59,2,4,3,243,At Risk
16907,28,5,928.76,4,4,3,443,At Risk
16909,71,1,379.14,3,2,2,322,Others
16910,3,8,1508.96,5,5,4,554,At Risk
16912,28,11,2555.58,4,5,5,455,At Risk
16913,289,1,113.44,1,2,1,121,Others
16914,35,1,183.76,3,2,1,321,Others
16915,8,6,621.68,5,5,3,553,At Risk
16916,23,2,562.41,4,3,3,433,At Risk
16917,276,1,391.52,1,2,2,122,Others
16918,49,6,1068.82,3,5,4,354,At Risk
16919,155,11,2592.25,2,5,5,255,At Risk
16921,60,1,154.18,3,2,1,321,Others
16923,11,19,7069.08,5,5,5,555,At Risk
16924,20,3,829.89,4,4,3,443,At Risk
16926,370,1,230.25,1,2,1,121,Others
16927,115,3,543.05,2,4,3,243,At Risk
16928,79,17,2814.7,2,5,5,255,At Risk
16929,3,7,1295.39,5,5,4,554,At Risk
16930,25,3,378.89,4,4,2,442,At Risk
16931,4,21,4554.87,5,5,5,555,At Risk
16932,52,1,150.23,3,2,1,321,Others
16933,0,2,563.23,5,3,3,533,At Risk
16934,54,2,931.03,3,3,3,333,At Risk
16936,25,1,261.9,4,2,2,422,Others
16938,8,4,2711.68,5,4,5,545,At Risk
16940,51,3,3049.88,3,4,5,345,At Risk
16942,12,9,1904.99,5,5,4,554,At Risk
16943,211,3,816.73,1,4,3,143,Loyal Customers
16945,21,19,4345.5,4,5,5,455,At Risk
16947,235,1,406.48,1,2,2,122,Others
16948,138,3,435.02,2,4,2,242,At Risk
16949,3,6,1286.27,5,5,4,554,At Risk
16950,56,3,1178.56,3,4,4,344,At Risk
16951,134,3,1277.75,2,4,4,244,At Risk
16952,108,2,167.61,2,3,1,231,At Risk
16953,29,1,20.8,4,2,1,421,Others
16954,0,9,2085.08,5,5,5,555,At Risk
16955,184,4,518.67,1,4,3,143,Loyal Customers
16956,17,1,308.74,4,2,2,422,Others
16957,238,2,416.64,1,3,2,132,Loyal Customers
16959,86,1,117.35,2,2,1,221,Others
16960,38,3,507.05,3,4,3,343,At Risk
16961,115,1,234.17,2,2,1,221,Others
16963,186,1,110.55,1,2,1,121,Others
16965,226,1,201.19,1,2,1,121,Others
16966,7,7,2154.97,5,5,5,555,At Risk
16967,188,1,319.02,1,2,2,122,Others
16968,3,2,439.43,5,3,2,532,At Risk
16969,38,3,650.41,3,4,3,343,At Risk
16971,37,1,357.21,3,2,2,322,Others
16976,266,1,251.52,1,2,2,122,Others
16978,77,1,344.33,2,2,2,222,Others
16979,3,6,1852,5,5,4,554,At Risk
16980,254,2,1028.46,1,3,4,134,Loyal Customers
16982,60,1,384.06,3,2,2,322,Others
16983,12,7,1905.87,5,5,4,554,At Risk
16984,87,2,4459.52,2,3,5,235,At Risk
16985,16,10,5464.12,4,5,5,455,At Risk
16986,29,2,1873.2,4,3,4,434,At Risk
16987,2,7,1616.8,5,5,4,554,At Risk
16988,4,1,126.12,5,2,1,521,Others
16989,6,6,1133.25,5,5,4,554,At Risk
16990,218,1,179,1,2,1,121,Others
16992,10,5,1614.31,5,4,4,544,At Risk
16996,29,6,1456.96,4,5,4,454,At Risk
16997,287,3,702,1,4,3,143,Loyal Customers
16998,149,4,295,2,4,2,242,At Risk
16999,22,2,484.82,4,3,2,432,At Risk
17001,0,11,3989.57,5,5,5,555,At Risk
17002,85,3,1493.73,2,4,4,244,At Risk
17004,45,2,1312.14,3,3,4,334,At Risk
17006,4,4,781.78,5,4,3,543,At Risk
17007,50,6,889.93,3,5,3,353,At Risk
17010,17,1,195.36,4,2,1,421,Others
17011,29,1,270.9,4,2,2,422,Others
17014,7,3,583.43,5,4,3,543,At Risk
17015,28,3,1838.61,4,4,4,444,At Risk
17017,2,20,8694.26,5,5,5,555,At Risk
17018,40,2,920.1,3,3,3,333,At Risk
17019,10,4,1258.08,5,4,4,544,At Risk
17022,30,1,71,4,2,1,421,Others
17024,44,3,95.85,3,4,1,341,At Risk
17025,60,3,357.77,3,4,2,342,At Risk
17026,184,2,154.83,1,3,1,131,Loyal Customers
17027,78,6,877.56,2,5,3,253,At Risk
17029,110,2,716,2,3,3,233,At Risk
17030,63,1,146.87,3,2,1,321,Others
17031,11,2,380.35,5,3,2,532,At Risk
17033,85,3,1030.14,2,4,4,244,At Risk
17034,15,3,745.52,4,4,3,443,At Risk
17035,245,2,433.53,1,3,2,132,Loyal Customers
17037,87,1,1267.32,2,2,4,224,Others
17038,29,1,112.4,4,2,1,421,Others
17040,137,1,449.73,2,2,2,222,Others
17041,26,3,1071.49,4,4,4,444,At Risk
17042,2,5,1036.58,5,4,4,544,At Risk
17043,31,4,1735.18,4,4,4,444,At Risk
17044,24,1,948.48,4,2,4,424,Others
17045,112,3,339.44,2,4,2,242,At Risk
17046,156,1,642.02,2,2,3,223,Others
17047,84,3,1100.9,2,4,4,244,At Risk
17048,117,3,925.35,2,4,3,243,At Risk
17049,2,9,5655.03,5,5,5,555,At Risk
17050,95,6,3185.64,2,5,5,255,At Risk
17051,193,1,240.89,1,2,1,121,Others
17052,27,1,399.09,4,2,2,422,Others
17053,130,1,498.48,2,2,3,223,Others
17054,27,5,1356.33,4,4,4,444,At Risk
17058,81,3,1179.89,2,4,4,244,At Risk
17059,29,5,3080.39,4,4,5,445,At Risk
17060,265,1,234.24,1,2,1,121,Others
17061,73,11,5232.23,2,5,5,255,At Risk
17062,313,4,533.33,1,4,3,143,Loyal Customers
17063,20,7,1461.14,4,5,4,454,At Risk
17064,58,3,855.45,3,4,3,343,At Risk
17068,11,21,4552.14,5,5,5,555,At Risk
17069,27,9,2709.7,4,5,5,455,At Risk
17070,113,1,304.24,2,2,2,222,Others
17071,27,9,2429.03,4,5,5,455,At Risk
17073,17,4,1446.09,4,4,4,444,At Risk
17075,17,4,834.12,4,4,3,443,At Risk
17076,35,3,841.08,3,4,3,343,At Risk
17078,35,2,378.2,3,3,2,332,At Risk
17079,77,1,118.8,2,2,1,221,Others
17080,21,2,287.62,4,3,2,432,At Risk
17081,24,2,288.91,4,3,2,432,At Risk
17082,32,2,2003.85,4,3,4,434,At Risk
17083,108,3,1405.78,2,4,4,244,At Risk
17084,34,2,2747.99,3,3,5,335,At Risk
17085,122,5,1562.4,2,4,4,244,At Risk
17086,6,6,2050.08,5,5,4,554,At Risk
17088,27,4,1991.01,4,4,4,444,At Risk
17090,3,7,1974.65,5,5,4,554,At Risk
